x,y,true_depth,measured_depth,error
10,90,42.33310321243624,42.772546323593396,0.4394431111571535
10,95,41.609085637024194,40.788646026629756,-0.8204396103944376
10,100,42.9394565410377,43.36697339574851,0.42751685471080947
15,0,59.97494986604055,60.05865100387389,0.08370113783334432
15,5,58.75384205816789,59.38043747596261,0.626595417794718
15,10,55.389488413540796,54.48468423298375,-0.9048041805570435
15,15,50.70560004029934,48.56794377173982,-2.1376562685595175
15,20,45.84895616853088,46.405806586510444,0.556850417979561
15,25,42.00863259942088,41.09833896578265,-0.9102936336382257
15,30,40.12487447865424,38.179371856991736,-1.9455026216625058
15,35,40.658891492555895,40.49028523041916,-0.16860626213673413
15,40,43.479937651628255,42.95703846155993,-0.5228991900683226
15,45,47.89732246870604,46.00047828432418,-1.8968441843818553
15,50,52.829516078887174,53.691038681815414,0.8615226029282397
15,55,57.068945470133585,57.239505095952076,0.17055962581849116
15,60,59.57765047219918,59.89438295373006,0.3167324815308774
15,65,59.741412606432604,59.15962011082684,-0.581792495605761
15,70,57.52013719096941,55.899723520156975,-1.6204136708124324
15,75,53.45766991720341,54.850229844139,1.39255992693559
15,80,48.548644457251875,48.39659427706948,-0.15205018018239258
15,85,43.994961451959206,43.52894982008312,-0.46601163187608563
15,90,40.91152131626795,40.52510827212314,-0.3864130441448097
15,95,40.05325773412957,40.441800658060636,0.3885429239310625
15,100,41.63030356344041,41.46448975358324,-0.16581380985716976
20,0,59.09297426825682,58.305034900654775,-0.7879393676020428
20,5,57.97983565354006,57.418788340266296,-0.561047313273761
20,10,54.91295496433882,55.74460058124037,0.8316456169015467
20,15,50.643211554572915,50.435719446106354,-0.2074921084665604
20,20,46.215987523460356,44.952910072060774,-1.2630774513995817
20,25,42.715221718653495,42.89466085017273,0.1794391315192314
20,30,40.99802370264483,40.22191920186937,-0.7761045007754603
20,35,41.484823439127766,41.625552757217335,0.14072931808956923
20,40,44.05643537487696,43.029106563950016,-1.0273288109269458
20,45,48.08323921991929,47.85302688980167,-0.23021233011762376
20,50,52.57933295329461,54.00138199917807,1.4220490458834618
20,55,56.443916022321794,55.98414802091287,-0.45976800140892493
20,60,58.73080370965655,58.947170426682725,0.21636671702617605
20,65,58.88008615144294,59.919088570239275,1.0390024187963363
20,70,56.85521379952448,56.34498078914129,-0.5102330103831889
20,75,53.15194602554291,53.3132432060395,0.16129718049658948
20,80,48.67697193654778,50.13297857713498,1.4560066405871979
20,85,44.52592125970257,43.789843655905045,-0.7360776037975256
20,90,41.71511597365254,42.57420154159548,0.859085567942941
20,95,40.932739242684164,41.85814465110359,0.9254054084194294
20,100,42.37034417688091,42.15822857602498,-0.21211560085593106
25,0,55.98472144103957,56.42452732970334,0.4398058886637699
25,5,55.25208717442774,56.14581664715247,0.8937294727247291
25,10,53.233558794572176,53.26829383813372,0.034735043561546775
25,15,50.42334244749984,50.876200303508,0.4528578560081584
25,20,47.50947710469553,47.97261240494806,0.4631353002525316
25,25,45.20537862668431,44.50007633271579,-0.705302293968515
25,30,44.07517067912703,44.16267469833097,0.08750401920394069
25,35,44.39556758496589,43.58603946731364,-0.8095281176522491
25,40,46.0881250074188,46.175982277864904,0.0878572704461007
25,45,48.738445859465536,48.52775623124289,-0.2106896282226458
25,50,51.69763916335391,51.558240259688084,-0.1393989036658283
25,55,54.241191192817574,54.302022479738376,0.060831286920802086
25,60,55.74635170156555,54.98389181671248,-0.7624598848530724
25,65,55.84460490274842,56.87823407927599,1.033629176527569
25,70,54.511894986016436,53.90689835094112,-0.6049966350753166
25,75,52.074515818868846,52.18316034714725,0.1086445282784041
25,80,49.12922282799361,48.3919140063711,-0.7373088216225057
25,85,46.39712645824111,46.71380948928236,0.31668303104125073
25,90,44.547139186118784,42.870697182124324,-1.6764420039944596
25,95,44.03220241640388,45.09138441718869,1.0591820007848156
25,100,44.9783906293703,44.77306188689676,-0.20532874247354016
30,0,51.411200080598675,51.84407019751624,0.43287011691756305
30,5,51.238444582071686,51.88714972277535,0.6487051407036617
30,10,50.76247465758877,52.038328147098234,1.2758534895094655
30,15,50.09982434469479,50.98629982983725,0.8864754851424621
30,20,49.41273355072379,50.03363889723522,0.620905346511428
30,25,48.86942606516906,49.87295493413508,1.003528868966022
30,30,48.60292250900537,50.07795965276235,1.4750371437569854
30,35,48.678472247418064,49.79443044514422,1.1159581977261581
30,40,49.07757806955446,48.66816002089701,-0.40941804865745013
30,45,49.70252495085342,48.96387146434336,-0.73865348651006
30,50,50.4003040989885,51.29709977429941,0.8967956753109121
30,55,51.00007484259767,50.42892103689682,-0.5711538057008525
30,60,51.35499238590945,51.67643984856801,0.3214474626585613
30,65,51.378160536139056,51.43160725042512,0.053446714286060626
30,70,51.06390692209279,51.02471737300934,-0.039189549083452846
30,75,50.48917178846713,50.6000123220492,0.11084053358207058
30,80,49.79467034056218,49.39643613273211,-0.3982342078300647
30,85,49.150440754409814,49.168640552521374,0.018199798111560028
30,90,48.71421290099246,48.131379783775984,-0.5828331172164738
30,95,48.592790572804915,49.29426691373302,0.7014763409281031
30,100,48.81590219053926,48.90136138164247,0.08545919110320455
35,0,46.492167723103805,47.44491511671023,0.9527473936064226
35,5,46.921587563759694,46.57740889488262,-0.3441786688770705
35,10,48.1047101321943,48.47824871412721,0.37353858193291245
35,15,49.75186576081271,50.31612168295879,0.5642559221460743
35,20,51.45977330516831,51.556935392954436,0.09716208778612412
35,25,52.81027743304485,52.33613636693264,-0.4741410661122103
35,30,53.472727633460096,53.0818738281636,-0.39085380529649427
35,35,53.28493299359395,53.51883778239954,0.23390478880558874
35,40,52.29287219085268,50.46199687569233,-1.8308753151603483
35,45,50.739436309077426,50.587264015028836,-0.15217229404859012
35,50,49.00496063009718,49.19026784857028,0.18530721847309906
35,55,47.51410529208037,47.671076957614126,0.15697166553375297
35,60,46.631883677171174,46.49295709366695,-0.13892658350422238
35,65,46.574294405253816,45.46891278390975,-1.1053816213440655
35,70,47.35543733858975,48.674084350280815,1.3186470116910627
35,75,48.78406144378612,48.41748958536523,-0.36657185842089035
35,80,50.510389714883345,51.012342744753035,0.5019530298696893
35,85,52.11175678331352,51.05704137385503,-1.0547154094584883
35,90,53.19609214109595,53.299828683903776,0.10373654280782318
35,95,53.497912675127836,53.40707741635206,-0.09083525877577614
35,100,52.94332219231903,53.210844782704754,0.2675225903857239
40,0,42.43197504692072,42.45304546701557,0.021070420094851272
40,5,43.35843327322642,43.10765513646106,-0.250778136765355
40,10,45.910978666983645,46.114224192382,0.2032455253983514
40,15,49.46465909266782,49.20390149872375,-0.2607575939440707
40,20,53.14940964313378,52.970750587239415,-0.17865905589436437
40,25,56.06307487345935,55.49296845682186,-0.5701064166374863
40,30,57.492287917633426,57.92600467246028,0.4337167548268539
40,35,57.08712757689471,56.85695809766792,-0.2301694792267881
40,40,54.94679123311691,54.31080333707969,-0.6359878960372214
40,45,51.595307870096434,51.125919272709524,-0.4693885973869101
40,50,47.8532375021693,48.24203404888664,0.3887965467173373
40,55,44.63676946467068,44.60256565679667,-0.03420380787400745
40,60,42.73340731142474,41.7774335325954,-0.955973778829339
40,65,42.60916047962186,43.58417255231613,0.9750120726942697
40,70,44.29444892694715,44.913137305030475,0.618688378083327
40,75,47.37665526500596,47.26653495592786,-0.11012030907809844
40,80,51.10114788653747,50.651531213578764,-0.44961667295870456
40,85,54.556041101569484,54.08472917974121,-0.4713119218282742
40,90,56.895456557448895,56.55984760258479,-0.3356089548641066
40,95,57.54662376061006,57.250761459405865,-0.29586230120419543
40,100,56.35011426946898,55.157170641579974,-1.192943627889008
45,0,40.22469882334903,40.750472681869006,0.525773858519976
45,5,41.421366150144664,40.80533330395399,-0.6160328461906772
45,10,44.71838223369994,46.586775925636424,1.8683936919364825
45,15,49.308522549304705,50.252978397484426,0.9444558481797216
45,20,54.06796066095886,53.061923070306705,-1.0060375906521557
45,25,57.83142012772235,57.322288482707414,-0.5091316450149392
45,30,59.67747481689396,59.09278049872872,-0.5846943181652406
45,35,59.15414615715639,60.365239767257336,1.2110936101009457
45,40,56.389563256138466,56.53637660306857,0.14681334693010228
45,45,52.060592426208785,51.14983467837631,-0.9107577478324771
45,50,47.22711670466994,47.03423320097209,-0.1928835036978498
45,55,43.07253952151367,43.160648606343905,0.08810908483023638
45,60,40.61404626712138,39.88095450787714,-0.733091759244239
45,65,40.45356183311807,39.84054158016162,-0.6130202529564528
45,70,42.630378406038076,41.29602033459987,-1.3343580714382028
45,75,46.61153536969849,46.52871408544846,-0.08282128425002355
45,80,51.4223066516921,50.700888227831356,-0.7214184238607402
45,85,55.88484766067285,55.61186098439906,-0.2729866762737885
45,90,58.90657272108359,59.05881572230447,0.15224300122088152
45,95,59.74765815179004,60.419630481989344,0.6719723301993028
45,100,58.202176905475376,58.838447859090024,0.6362709536146482
50,0,40.410757253368615,40.6113000544309,0.20054280106228362
50,5,41.584647783822554,42.6739087193139,1.089260935491346
50,10,44.81891003246573,44.91013714852515,0.09122711605942158
50,15,49.32168380199098,50.51490313088592,1.1932193288949406
50,20,53.99053303389328,53.25742370030519,-0.7331093335880894
50,25,57.68236060439348,57.674731523679405,-0.007629080714075087
50,30,59.49327836724532,58.93111961292157,-0.5621587543237467
50,35,58.97991049613772,57.868494195944535,-1.1114163001931843
50,40,56.267947350248264,55.93591443331215,-0.3320329169361145
50,45,52.02137209071197,51.81288114912419,-0.20849094158778314
50,50,47.279894445553154,46.43858198413978,-0.8413124614133736
50,55,43.204393507120635,43.66851453355389,0.46412102643325426
50,60,40.792694043207,40.848394041748165,0.05569999854116503
50,65,40.63526419353759,40.940719570705284,0.30545537716769644
50,70,42.77064827586942,42.605273148710836,-0.16537512715858327
50,75,46.676029792724215,46.237592304563805,-0.4384374881604103
50,80,51.395235143833865,50.42771201914098,-0.9675231246928888
50,85,55.772838271206204,56.62334697329113,0.8505087020849231
50,90,58.73704925501399,58.42087935619612,-0.3161698988178756
50,95,59.5621258659489,59.03271293188215,-0.5294129340667482
50,100,58.046060574101276,57.26647970479067,-0.7795808693106068
55,0,42.94459674429608,42.77807794092757,-0.16651880336851121
55,5,43.808301135689675,45.45555642578854,1.6472552900988617
55,10,46.18794935211359,46.504892249552825,0.3169428974392332
55,15,49.500920517054304,49.782625019151446,0.28170450209714204
55,20,52.9360837454256,53.33206171152819,0.39597796610259195
55,25,55.65239127341624,55.499156265716394,-0.15323500769984832
55,30,56.98479628363724,58.11514131508381,1.1303450314465735
55,35,56.60707956033719,57.12373891031826,0.5166593499810688
55,40,54.611719330711225,55.424211314927284,0.8124919842160594
55,45,51.48724936959263,53.14922186411534,1.6619724945227077
55,50,47.99864889316267,48.07592171956924,0.07727282640657052
55,55,45.000048967246485,44.01319070797724,-0.9868582592692476
55,60,43.22561143353684,43.98998050320841,0.7643690696715666
55,65,43.10978048595834,43.02076975305727,-0.08901073290106609
55,70,44.680915580223726,44.07349616011222,-0.6074194201115048
55,75,47.5543480500048,48.13323337038055,0.578885320375754
55,80,51.02656141223832,51.58215250801,0.5555910957716748
55,85,54.24743673817502,55.58468189169769,1.337245153522673
55,90,56.42839141607151,56.41672450030574,-0.011666915765772501
55,95,57.03545167732523,56.9640806125095,-0.07137106481572886
55,100,55.91998799801447,54.85465617543579,-1.0653318225786776
60,0,47.20584501801074,46.844906159078576,-0.3609388589321654
60,5,47.547898312587115,46.26528642246919,-1.282611890117927
60,10,48.490311620278256,48.58376447786283,0.09345285758457322
60,15,49.80234929554821,49.398514890540945,-0.40383440500726664
60,20,51.16277875657727,50.51715543863132,-0.6456233179459474
60,25,52.23851942466935,51.513699727569374,-0.7248196970999743
60,30,52.766192466508116,52.732229787882765,-0.033962678625350406
60,35,52.616605118210735,51.94726915444783,-0.6693359637629044
60,40,51.82638157968156,51.94122386386516,0.11484228418360232
60,45,50.58899613316192,49.915805162167004,-0.6731909709949164
60,50,49.20740389128596,49.05901974446069,-0.148384146825272
60,55,48.01986681957887,47.99338662331661,-0.026480196262262723
60,60,47.317135409997825,46.73578884755363,-0.581346562444196
60,65,47.27126282022298,45.99254369093265,-1.2787191292903302
60,70,47.893480260093725,47.54468933324705,-0.3487909268466751
60,75,49.03144719973783,49.29070621779949,0.2592590180616554
60,80,50.406549644345944,50.30888226820844,-0.0976673761375011
60,85,51.68211455710363,51.900981121121674,0.21886656401804316
60,90,52.545839160486246,51.634997173672424,-0.9108419868138213
60,95,52.78625354813708,52.87084395068144,0.08459040254435735
60,100,52.344495893214315,53.639773324516916,1.2952774313026012
65,0,52.15119988087815,52.30285386047732,0.1516539795991676
65,5,51.887855502599315,51.6056793671998,-0.28217613539951714
65,10,51.162298256021735,51.81617437621203,0.6538761201902972
65,15,50.15216985980122,49.90997150859877,-0.24219835120244682
65,20,49.10478497479197,50.188292621072506,1.0835076462805375
65,25,48.27657994966914,47.74081957583453,-0.5357603738346128
65,30,47.870328259242854,48.17865891332644,0.3083306540835835
65,35,47.985494485852485,46.2683826212124,-1.7171118646400814
65,40,48.59388192066143,48.65715480844432,0.06327288778288676
65,45,49.54653610137489,49.634375989355235,0.08783988798034414
65,50,50.61021405957813,50.39267910577979,-0.2175349537983351
65,55,51.52449033403731,52.29420646765569,0.7697161336183811
65,60,52.06551820626501,52.19825222399215,0.1327340177271381
65,65,52.1008351841332,51.19582392172146,-0.9050112624117403
65,70,51.62179443973709,51.30023719367224,-0.3215572460648488
65,75,50.74568185443487,52.503901844049814,1.7582199896149433
65,80,49.68700034460314,49.351298143132375,-0.3357022014707667
65,85,48.70495206665718,48.594153764157625,-0.11079830249955336
65,90,48.0399766891692,45.008785802967544,-3.0311908862016566
65,95,47.85488337637534,48.37624652838671,0.521363152011368
65,100,48.19498942660248,47.96082715974653,-0.23416226685595376
70,0,56.56986598718789,56.11447442996076,-0.45539155722713076
70,5,55.76559982431277,56.41935562508567,0.653755800772899
70,10,53.54971374212228,53.386658474545754,-0.16305526757652444
70,15,50.46473393526549,50.5239343163152,0.05920038104970615
70,20,47.26597105289309,46.700970235091965,-0.5650008178011277
70,25,44.736593809365466,45.48136450992986,0.7447707005643949
70,30,43.49588196901351,42.717394737493024,-0.7784872315204865
70,35,43.84760506169355,43.526765588290125,-0.32083947340342434
70,40,45.705649007545816,45.80604293291634,0.1003939253705255
70,45,48.61509984707764,47.94002463006365,-0.6750752170139904
70,50,51.86362254412624,52.27736838158653,0.41374583746029003
70,55,54.65586544626427,53.375985963241426,-1.279879483022846
70,60,56.30819010817269,56.192594747626906,-0.11559536054578246
70,65,56.41604982577912,56.80618859464995,0.390138768870834
70,70,54.95303677847435,54.93330861972048,-0.019728158753871128
70,75,52.2773475846024,52.364931243040616,0.08758365843821281
70,80,49.044084276746105,49.68013509614689,0.6360508194007863
70,85,46.04486247666871,44.63923982896941,-1.4056226476993032
70,90,44.013996282546266,43.32918158580022,-0.6848146967460451
70,95,43.4487125676346,42.902913285293394,-0.545799282341207
70,100,44.48741250030288,45.85457512658322,1.36716262628034
75,0,59.37999976774739,59.78177001249359,0.4017702447461957
75,5,58.23172422671085,58.08610196023816,-0.14562226647269227
75,10,55.06803550355653,54.830859928759885,-0.23717557479664464
75,15,50.66351493521415,49.81669412245682,-0.8468208127573291
75,20,46.09654276983899,44.54705646175817,-1.549486308080823
75,25,42.48527307223746,42.33311345235011,-0.1521596198873496
75,30,40.71387061181616,41.42222943451771,0.7083588227015483
75,35,41.21603649070684,40.983183109709756,-0.23285338099708497
75,40,43.868822988109756,43.325077374501674,-0.5437456136080812
75,45,48.02273545029716,49.159650694903355,1.1369152446061932
75,50,52.660751233763776,54.81059178937965,2.1498405556158744
75,55,56.647322318261615,58.92411619342084,2.2767938751592283
75,60,59.00639706577837,58.63224246027677,-0.3741546055016016
75,65,59.160391702513834,60.22541123324437,1.0650195307305381
75,70,57.07160297064443,56.733315766820795,-0.33828720382363286
75,75,53.25143920078558,53.997982141007476,0.746542940221893
75,80,48.635209716667966,48.548420034740566,-0.08678968192739944
75,85,44.35312849263519,44.8954388428259,0.5423103501907036
75,90,41.45359835513411,41.83056837987285,0.3769700247387391
75,95,40.646525406473806,41.95304841017625,1.306523003702445
75,100,42.12950925213943,42.45060524255946,0.3210959904200337
80,0,59.893582466233816,60.40849171022561,0.514909243991795
80,5,58.68243544699115,59.120773515887784,0.43833806889663407
80,10,55.345525419802726,55.511121803888585,0.16559638408585897
80,15,50.69984433813003,50.10509457803621,-0.5947497600938192
80,20,45.88281695455852,47.283223371411495,1.4004064168529737
80,25,42.07381957228969,41.12703692326588,-0.9467826490238167
80,30,40.20542759393079,41.58203033512643,1.37660274119564
80,35,40.735088538232375,41.55542513335314,0.8203365951207644
80,40,43.53312293345818,41.387412224563164,-2.1457107088950167
80,45,47.914474374795894,48.51806911766594,0.6035947428700439
80,50,52.80643522443254,52.42248064156044,-0.38395458287210005
80,55,57.01128285327789,56.15342498315353,-0.8578578701243629
80,60,59.49952391260276,58.88639181492951,-0.613132097673251
80,65,59.66195021064369,60.116819393125226,0.45486918248153785
80,70,57.45879412482507,58.190069411136285,0.7312752863112166
80,75,53.42946510271,54.07205265537723,0.64258755266723
80,80,48.56048341667467,46.92760661690982,-1.6328767997648512
80,85,44.043945595133366,44.02054842635945,-0.02339716877391851
80,90,40.98565761656273,42.679589765925044,1.6939321493623112
80,95,40.13439503963894,41.014371289227014,0.8799762495880756
80,100,41.698576632013214,41.835064390541696,0.1364877585284816
85,0,57.9848711262349,59.2358624479021,1.2509913216672004
85,5,57.00738365932569,57.583382900078085,0.5759992407523953
85,10,54.31424428156465,53.313907421680284,-1.0003368598843636
85,15,50.564827439147095,50.79118758759401,0.22636014844691488
85,20,46.677121140580724,47.01299536394444,0.3358742233637173
85,25,43.60297147625185,44.164373840245105,0.5614023639932526
85,30,42.0950374987059,42.7093077423163,0.6142702436103988
85,35,42.52251403668213,43.31286038332445,0.7903463466423162
85,40,44.780739924918514,44.33868929997287,-0.44205062494564373
85,45,48.316822707593566,47.98773574425881,-0.3290869633347526
85,50,52.26500599431,54.07145961576715,1.8064536214571447
85,55,55.65863681877369,54.605631183597,-1.0530056351766888
85,60,57.6668359981432,57.30385348159877,-0.36298251654442737
85,65,57.797926334913996,57.64867563162995,-0.14925070328404644
85,70,56.01981234270926,57.647090619574655,1.6272782768653968
85,75,52.76783834071416,52.225420304895124,-0.5424180358190327
85,80,48.8382009811754,49.77372773663445,0.9355267554590512
85,85,45.19301254060222,44.89739215061306,-0.2956203899891605
85,90,42.7247422796382,41.472702339407846,-1.252039940230354
85,95,42.037708842102134,41.439321780599556,-0.5983870615025779
85,100,43.300121974631665,43.22755905817661,-0.07256291645505542
90,0,54.121184852417564,54.05153937432398,-0.06964547809358379
90,5,53.616679960808405,54.8596599770654,1.2429800162569933
90,10,52.22668567867006,53.470370438546034,1.2436847598759755
90,15,50.29152108401534,49.79134901479717,-0.5001720692181735
90,20,48.284981960840426,48.05917953427848,-0.22580242656194827
90,25,46.69833906699694,46.80386197196078,0.10552290496384131
90,30,45.9200579190032,46.1170932371587,0.1970353181554998
90,35,46.14068888539204,45.89754652812395,-0.2431423572680913
90,40,47.30621381081751,47.21236669756201,-0.09384711325549944
90,45,49.13127154443262,50.01915625040728,0.8878847059746562
90,50,51.16902430193471,52.69816206022972,1.5291377582950076
90,55,52.92055913917532,51.95877191534816,-0.9617872238271588
90,60,53.95703924108492,55.14879265994948,1.1917534188645575
90,65,54.02469813020877,53.97776431868417,-0.04693381152459608
90,70,53.106970550803084,51.728191313374744,-1.3787792374283399
90,75,51.42854822117466,50.08069786296826,-1.3478503582064008
90,80,49.4003674646417,48.608618416454796,-0.791749048186901
90,85,47.518997665680224,45.55867226008991,-1.9603254055903179
90,90,46.24506376614162,46.32888342989978,0.08381966375816319
90,95,45.89046921463092,44.83588386591633,-1.054585348714589
90,100,46.542031124275276,47.25389419045051,0.7118630661752334
95,0,49.24848879538191,48.49243153691973,-0.7560572584621781
95,5,49.34048687176193,49.46663768969994,0.12615081793800442
95,10,49.5939567632591,49.65793036239385,0.06397359913474787
95,15,49.94684020036339,49.63554108697866,-0.3112991133847274
95,20,50.31273901043155,50.779805380654544,0.46706637022299446
95,25,50.60206840359177,51.1904916050449,0.588423201453125
95,30,50.743990453683075,51.23330827250713,0.48931781882405545
95,35,50.70375769313858,49.634471797007265,-1.069285896131312
95,40,50.491220504906146,50.954741948886124,0.4635214439799782
95,45,50.15841540515866,51.37849638364546,1.2200809784868056
95,50,49.78682468929793,49.40185446622113,-0.38497022307679885
95,55,49.467426724245946,49.43347427790817,-0.0339524463377785
95,60,49.27842127124089,48.98775945969971,-0.29066181154117743
95,65,49.26608345697401,48.19282316556618,-1.073260291407827
95,70,49.43343400867417,48.4893420078987,-0.9440920007754698
95,75,49.739499674730624,49.60018071076033,-0.13931896397029675
95,80,50.109344905679485,49.8158997707714,-0.2934451349080831
95,85,50.452418690181105,50.39635513659142,-0.05606355358968784
95,90,50.68472460067295,49.62548623675224,-1.0592383639207128
95,95,50.74938604831476,50.985322527991556,0.23593647967679487
95,100,50.63057165557699,50.77626915658111,0.14569750100411483
100,0,44.5597888911063,45.02869645049102,0.46890755938471784
100,5,45.225765597832606,44.406306876482475,-0.8194587213501308
100,10,47.06064139345526,46.02814602253411,-1.0324953709211542
100,15,49.61517468967531,49.95103569978052,0.3358610101052122
100,20,52.263926643114736,52.72329329419781,0.45936665108307295
100,25,54.35839039711769,52.76982861858412,-1.5885617785335668
100,30,55.38576817772715,56.218904860678045,0.8331366829508937
100,35,55.09452207319718,54.72142783742983,-0.3730942357673541
100,40,53.55595928747972,51.87214696560374,-1.6838123218759833
100,45,51.146773649771454,50.7681950709891,-0.3785785787823528
100,50,48.45681782746989,46.854226250019394,-1.6025915774504966
100,55,46.1446868213635,46.03877711970338,-0.10590970166011715
100,60,44.776470940135034,46.096344439669565,1.3198734995345305
100,65,44.68715714970629,43.08345693400931,-1.6037002156969749
100,70,45.898612580901556,45.31829817363174,-0.5803144072698174
100,75,48.114230693178996,49.319546391152194,1.205315697973198
100,80,50.791550900270025,50.83980616899242,0.04825526872239294
100,85,53.27507184067221,53.32868609579099,0.05361425511878082
100,90,54.95674097235424,53.957619356434456,-0.9991216159197833
100,95,55.42482704161902,55.8551321270311,0.4303050854120798
100,100,54.564726253638135,54.27718451873799,-0.28754173490014523
